ID,Severity,Start_Lat,Start_Lng,State,Zipcode,Timezone,Temperature(F),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-472211,2,38.536517,-77.353537,VA,22172,US/Eastern,54.0,9.0,7.0,0.0,Cloudy
A-1908668,2,36.649628,-82.086292,VA,24202,US/Eastern,34.0,10.0,3.0,0.0,Cloudy
A-395354,2,33.988056,-117.899361,CA,91748-2807,US/Pacific,80.0,10.0,7.0,0.0,Fair
A-2643558,2,47.804382,-122.14345,WA,98072-9746,US/Pacific,50.0,2.0,17.3,0.03,Rain
A-294101,2,39.992775,-75.200879,PA,19131,US/Eastern,60.0,10.0,17.0,0.0,Fair
A-1796212,2,34.104555,-117.199434,CA,92374,US/Pacific,91.0,7.0,0.0,0.0,Fair
A-1348171,2,30.13847100000001,-97.849028,TX,78652,US/Central,68.0,8.0,17.0,0.0,Cloudy
A-828987,2,33.847514000000004,-117.875865,CA,92806,US/Pacific,56.0,9.0,9.0,0.01,Light Rain
A-1741139,2,34.353237,-82.605687,SC,29655-9137,US/Eastern,65.0,10.0,8.0,0.0,Mostly Cloudy
A-298028,2,33.048320000000004,-117.286235,CA,92024,US/Pacific,55.0,10.0,3.0,0.0,Fair
A-1476884,2,40.031153,-122.211048,CA,96035,US/Pacific,45.0,10.0,6.0,0.0,Fair
A-1373287,2,40.643186,-74.019245,NY,11220,US/Eastern,67.0,10.0,0.0,0.0,Fair
A-1955639,2,43.383389,-121.730414,OR,97737,US/Pacific,55.0,10.0,0.0,0.0,Fair
A-2635635,2,27.719436,-82.678443,FL,33712,US/Eastern,84.0,10.0,5.8,0.0,Partly Cloudy
A-1825874,2,25.915279,-80.292721,FL,33014,US/Eastern,65.0,10.0,16.0,0.0,Fair
A-973370,2,34.037723,-81.091493,SC,29210-7043,US/Eastern,92.0,10.0,6.0,0.0,Partly Cloudy
A-1840173,2,45.506307,-122.671704,OR,97201,US/Pacific,44.0,8.0,12.0,0.05,Light Rain
A-938163,2,27.261626,-82.523803,FL,34231,US/Eastern,57.0,10.0,6.0,0.0,Partly Cloudy
A-1012415,2,42.347799,-83.04555699999997,MI,48207,US/Eastern,65.0,10.0,8.0,0.0,Fair
A-773484,2,47.230643,-122.454568,WA,98418,US/Pacific,56.0,10.0,7.0,0.0,Fair
A-1251874,2,28.553029,-81.475966,FL,32818,US/Eastern,66.0,10.0,0.0,0.0,Fair
A-2247956,1,45.3763,-122.63252,OR,97068-2865,US/Pacific,60.0,10.0,9.0,0.0,Fair
A-2257541,2,35.00674,-118.95186,CA,93313,US/Pacific,69.0,10.0,7.0,0.0,Fair
A-1481333,2,25.743114,-80.430389,FL,33175-8038,US/Eastern,88.0,10.0,8.0,0.0,Fair
A-2079351,2,40.82261,-73.02271999999998,NY,11742-1312,US/Eastern,67.0,6.0,16.0,0.0,Cloudy
A-860538,2,27.993568,-82.75475,FL,33763-4219,US/Eastern,85.0,10.0,5.0,0.0,Fair
A-1348879,2,33.764946,-117.865557,CA,92706,US/Pacific,64.0,10.0,0.0,0.0,Light Rain
A-2192593,2,34.047,-118.44661,CA,90025,US/Pacific,60.0,10.0,8.0,0.0,Mostly Cloudy
A-1001667,2,38.926639,-77.006096,DC,20017,US/Eastern,91.0,10.0,8.0,0.0,Partly Cloudy
A-1705633,2,25.715056,-80.383577,FL,33183,US/Eastern,64.0,6.0,9.0,0.06,Light Rain
A-789787,2,35.845597,-78.579944,NC,27604-4353,US/Eastern,91.0,10.0,6.0,0.0,Partly Cloudy
A-1731811,2,27.879966,-80.500924,FL,32976,US/Eastern,84.0,10.0,17.0,0.0,Mostly Cloudy
A-1269766,2,35.413344,-81.21051899999998,NC,28092,US/Eastern,53.0,7.0,6.0,0.0,Light Rain
A-1984631,2,34.491858,-81.986953,SC,29360-7611,US/Eastern,45.0,10.0,0.0,0.0,Fair
A-1690710,2,30.319207,-81.558927,FL,32211,US/Eastern,56.0,10.0,7.0,0.0,Fair
A-934084,2,29.106528000000004,-82.22957099999998,FL,34476-5576,US/Eastern,82.0,10.0,7.0,0.0,Fair
A-819115,2,35.383922,-119.252085,CA,93314-9763,US/Pacific,69.0,8.0,10.0,0.0,Fair
A-1896094,2,37.5086,-77.46342,VA,23224-1938,US/Eastern,78.0,10.0,6.0,0.0,Fair
A-554555,2,25.632607,-80.448957,FL,33196-6790,US/Eastern,72.0,10.0,6.0,0.0,Fair
A-2215268,2,33.91891,-84.35776,GA,30328,US/Eastern,50.0,2.0,0.0,0.17,Rain
A-1281570,2,28.8705,-81.496153,FL,32736,US/Eastern,64.0,10.0,5.0,0.0,Fair
A-2352674,3,41.765,-87.65895,IL,60636,US/Central,34.0,0.75,17.0,0.01,Light Snow
A-363597,2,32.835898,-117.15924,CA,92111,US/Pacific,51.0,10.0,7.0,0.0,Cloudy
A-2374764,2,37.465378,-122.290833,CA,94062,US/Pacific,59.0,10.0,0.0,0.0,Cloudy
A-2273818,2,41.06204,-81.50482,OH,44311,US/Eastern,50.0,8.0,8.0,0.0,Cloudy
A-574558,2,34.243992,-119.193452,CA,93003,US/Pacific,62.0,10.0,6.0,0.0,Fair
A-651647,2,30.448699,-91.138913,LA,70806-4033,US/Central,64.0,9.0,3.0,0.1,Light Rain
A-1276084,2,36.689171,-119.754777,CA,93725,US/Pacific,63.0,10.0,12.0,0.0,Cloudy
A-1285246,2,35.798624,-78.564963,NC,27610-1448,US/Eastern,49.0,10.0,8.0,0.0,Fair
A-636888,2,41.220352,-111.948238,UT,84401-2808,US/Mountain,72.0,10.0,5.0,0.0,Fair
A-1085907,2,37.376994,-77.425554,VA,23831,US/Eastern,75.0,10.0,8.0,0.02,Light Rain with Thunder
A-1119170,2,32.71655,-117.103054,CA,92102,US/Pacific,68.0,10.0,10.0,0.0,Fair
A-2131917,2,33.7941,-117.23014,CA,92570,US/Pacific,79.0,10.0,12.0,0.0,Fair
A-393543,2,33.573215000000005,-112.064119,AZ,85020,US/Mountain,82.0,10.0,5.0,0.0,Fair
A-438741,2,29.678586,-95.2918,TX,77087-5403,US/Central,75.0,10.0,10.0,0.0,Fair
A-2340302,2,39.92856,-75.08368,NJ,08109,US/Eastern,32.0,10.0,17.0,0.0,Fair
A-2235346,2,34.113209999999995,-80.94821999999998,SC,29203-9515,US/Eastern,77.0,10.0,7.0,0.0,Fair
A-735953,2,27.440336,-82.579176,FL,34207-3903,US/Eastern,68.0,10.0,12.0,0.0,Fair
A-912632,2,34.375865000000005,-82.812465,SC,29684-9474,US/Eastern,82.0,10.0,6.0,0.0,Fair
A-2228816,2,34.03842,-118.27401,CA,90015,US/Pacific,72.0,10.0,8.0,0.0,Fair
A-1223758,2,28.615119,-81.47613100000002,FL,32810-5036,US/Eastern,80.0,10.0,5.0,0.0,Fair
A-2335208,2,34.1168,-118.269062,CA,90027,US/Pacific,52.0,10.0,0.0,0.0,Mostly Cloudy
A-2814530,3,38.87761,-76.9795,DC,20003,US/Eastern,68.0,10.0,10.0,0.0,Partly Cloudy
A-418509,2,28.57324,-81.269565,FL,32817-3947,US/Eastern,82.0,10.0,9.0,0.0,Partly Cloudy
A-311410,2,34.058611,-118.454588,CA,90025,US/Pacific,52.0,10.0,6.0,0.0,Fair
A-2524621,2,43.15577,-73.75924,NY,12831-1433,US/Eastern,19.9,6.0,10.4,0.0,Haze
A-457081,2,37.166814,-122.02619,CA,95033-9417,US/Pacific,52.0,2.0,0.0,0.0,Light Drizzle
A-2539023,4,34.224940000000004,-118.47327,CA,91343,US/Pacific,53.1,5.0,12.7,0.01,Light Rain
A-1928917,2,33.681383000000004,-117.853618,CA,92614,US/Pacific,69.0,6.0,0.0,0.0,Haze
A-2101641,2,38.71402,-77.46507,VA,20112-4525,US/Eastern,47.0,10.0,17.0,0.0,Cloudy
A-240993,2,28.105608,-82.457453,FL,33549-6172,US/Eastern,70.0,0.5,0.0,0.0,Fog
A-2657782,4,38.867781,-75.865349,MD,21629-2135,US/Eastern,75.0,10.0,12.0,0.0,Partly Cloudy
A-1899951,2,44.28295900000001,-94.109948,MN,56074,US/Central,-1.0,10.0,9.0,0.0,Fair
A-314424,2,40.181239,-75.45076,PA,19426,US/Eastern,58.0,6.0,10.0,0.0,Haze
A-514588,2,29.724272,-95.530412,TX,77063-5250,US/Central,90.0,10.0,7.0,0.0,Partly Cloudy
A-1372450,2,40.85867,-73.872662,NY,10458,US/Eastern,62.0,10.0,12.0,0.0,Light Rain
A-1977110,2,37.790329,-121.863845,CA,94588,US/Pacific,43.0,10.0,0.0,0.0,Fair
A-462215,2,42.491248,-83.059275,MI,48091,US/Eastern,40.0,10.0,15.0,0.0,Cloudy
A-2061140,2,39.822858,-76.992506,PA,17331-1364,US/Eastern,55.0,10.0,0.0,0.0,Cloudy
A-1233432,2,33.930202,-118.368507,CA,90304,US/Pacific,74.0,10.0,12.0,0.0,Fair
A-1970537,2,28.087998,-82.460552,FL,33613,US/Eastern,88.0,10.0,17.0,0.0,Mostly Cloudy
A-903734,2,28.237706,-80.72049,FL,32940,US/Eastern,74.0,10.0,8.0,0.0,Fair
A-1336080,2,38.2441,-122.447044,CA,95476-9257,US/Pacific,55.0,10.0,0.0,0.0,Fair
A-314903,2,39.410948,-78.01886,WV,25428,US/Eastern,84.0,10.0,7.0,0.02,Fair
A-400574,2,42.463866,-122.696159,OR,97524-4594,US/Pacific,95.0,10.0,3.0,0.0,Smoke
A-419091,2,33.133562,-117.124973,CA,92069,US/Pacific,54.0,10.0,0.0,0.0,Light Rain
A-1968906,2,37.856665,-121.042331,CA,95320-9534,US/Pacific,88.0,10.0,7.0,0.0,Partly Cloudy
A-2804293,3,39.72552,-105.07895,CO,80214,US/Mountain,61.0,10.0,7.0,0.0,Mostly Cloudy
A-1938344,2,42.655603,-70.977299,MA,01921,US/Eastern,54.0,10.0,6.0,0.0,Fair
A-775027,2,29.145494,-82.18519,FL,34474,US/Eastern,72.0,10.0,6.0,0.0,Mostly Cloudy
A-2360528,2,34.088594,-118.475404,CA,90049-1667,US/Pacific,61.0,10.0,6.0,0.0,Fair
A-688064,2,40.812309,-124.158049,CA,95501,US/Pacific,61.0,10.0,13.0,0.0,Cloudy
A-1888573,2,45.123176,-122.856404,OR,97071-8912,US/Pacific,43.0,10.0,3.0,0.0,Cloudy
A-1622516,2,36.150474,-86.749127,TN,37210,US/Central,27.0,10.0,5.0,0.0,Fair
A-1677621,2,35.341699,-118.985447,CA,93307-3837,US/Pacific,52.0,9.0,7.0,0.0,Cloudy
A-861650,2,34.694759000000005,-80.903266,SC,29714-8665,US/Eastern,54.0,10.0,0.0,0.0,Partly Cloudy
A-2011724,2,28.530867,-81.397113,FL,32805-3737,US/Eastern,76.0,10.0,17.0,0.0,Fair
A-1864936,2,37.240654,-93.275903,MO,65803-3435,US/Central,34.0,5.0,12.0,0.2,Rain
A-454863,2,40.161241,-75.27054100000002,PA,19422-1750,US/Eastern,35.0,4.0,5.0,0.0,Cloudy
A-1635737,2,43.003875,-76.133581,NY,13205,US/Eastern,23.0,10.0,3.0,0.0,Cloudy
A-1578013,2,25.889368,-80.206795,FL,33168,US/Eastern,64.0,10.0,14.0,0.0,Fair
A-410084,2,32.841707,-117.115598,CA,92124,US/Pacific,54.0,10.0,13.0,0.01,Cloudy
A-1219723,2,25.909499,-80.236108,FL,33054-3128,US/Eastern,81.0,6.0,3.0,0.39,T-Storm
A-1156446,2,37.381304,-121.904296,CA,95112,US/Pacific,51.0,10.0,12.0,0.01,Mostly Cloudy
A-2096614,2,29.43558,-98.71114,TX,78245,US/Central,93.0,10.0,14.0,0.0,Fair
A-279866,2,37.713675,-94.822805,KS,66701,US/Central,79.0,10.0,3.0,0.0,Fair
A-540614,2,27.935853,-82.310247,FL,33511,US/Eastern,64.0,10.0,0.0,0.0,Fair
A-266954,2,33.974886,-78.341798,NC,28470,US/Eastern,77.0,10.0,6.0,0.0,Fair
A-1852938,2,44.88042700000001,-93.086224,MN,55077,US/Central,3.0,7.0,15.0,0.0,Fair
A-331411,2,34.148801,-80.923468,SC,29229-8594,US/Eastern,89.0,10.0,7.0,0.0,Fair
A-894858,2,25.889454,-80.204769,FL,33168-3650,US/Eastern,69.0,10.0,15.0,0.0,Fair
A-784637,2,30.403043,-91.052161,LA,70816-6036,US/Central,72.0,10.0,6.0,0.0,Fair
A-1156469,2,25.744276,-80.225788,FL,33133,US/Eastern,76.0,10.0,0.0,0.06,Light Rain
A-2075077,2,33.76774,-84.38889,GA,30308,US/Eastern,72.0,10.0,7.0,0.0,Cloudy
A-1784404,2,34.02828,-78.824399,SC,29569-5946,US/Eastern,74.0,5.0,6.0,0.0,Cloudy
A-2471828,2,33.891063,-118.361306,CA,90278,US/Pacific,66.0,3.0,5.0,0.0,Cloudy
A-280206,2,30.419416,-91.095601,LA,70809-2230,US/Central,78.0,10.0,9.0,0.0,Thunder
A-242457,2,38.712908,-120.902937,CA,95667-9458,US/Pacific,57.0,10.0,5.0,0.0,Fair
A-1235944,2,36.47168,-119.122384,CA,93286-9553,US/Pacific,58.0,10.0,3.0,0.0,Fair
A-365398,2,32.917108,-117.121985,CA,92126,US/Pacific,68.0,10.0,5.0,0.0,Fair
A-1122952,2,44.43654,-119.079693,OR,97845,US/Pacific,38.0,4.0,10.0,0.07,Rain
A-1614333,2,44.114607,-124.122377,OR,97439-8233,US/Pacific,44.0,10.0,8.0,0.0,Fair
A-691142,2,37.185874,-93.262229,MO,65804,US/Central,43.0,10.0,6.0,0.0,Fair
A-2459674,2,45.63373,-121.09704,OR,97058,US/Pacific,47.0,10.0,0.0,0.0,Cloudy
A-2384022,2,36.948551,-120.047973,CA,93637,US/Pacific,53.0,10.0,3.0,0.0,Cloudy
A-2772191,2,33.975770000000004,-118.38524,CA,90045,US/Pacific,66.0,10.0,15.0,0.0,Mostly Cloudy
A-1529884,2,43.088368,-76.348789,NY,13164,US/Eastern,33.0,4.0,8.0,0.14,Light Rain
A-2600246,2,43.88744000000001,-70.33841,ME,04039,US/Eastern,44.1,10.0,3.5,0.03,Overcast
A-585289,2,33.564055,-117.663748,CA,92691-6355,US/Pacific,64.0,5.0,0.0,0.0,Cloudy
A-271066,2,36.161854,-86.777733,TN,37219-2412,US/Central,85.0,10.0,7.0,0.0,Fair
A-1747815,2,29.71762,-95.565036,TX,77042,US/Central,55.0,10.0,8.0,0.0,Fair
A-1141095,2,34.218066,-119.069706,CA,93010,US/Pacific,50.0,10.0,0.0,0.0,Fair
A-1411675,2,33.809926000000004,-84.4962,GA,30126-2920,US/Eastern,73.0,6.0,0.0,0.0,Fair
A-916111,2,33.576568,-86.639009,AL,35210,US/Central,76.0,10.0,9.0,0.0,Mostly Cloudy
A-1296518,2,29.745689,-95.441624,TX,77027-3930,US/Central,87.0,10.0,9.0,0.0,Partly Cloudy
A-2005635,2,37.158399,-121.982331,CA,95033,US/Pacific,65.0,10.0,8.0,0.0,Mostly Cloudy
A-2184852,4,41.79542,-88.33318,IL,60542,US/Central,88.0,10.0,10.0,0.0,Fair
A-1522582,2,30.53579,-88.24240999999998,AL,36544,US/Central,51.0,10.0,5.0,0.0,Fair
A-1134665,2,34.571087,-82.491752,SC,29627-9448,US/Eastern,84.0,10.0,6.0,0.0,Fair
A-1836100,2,37.244135,-81.22689100000002,WV,24701,US/Eastern,57.0,10.0,3.0,0.0,Mostly Cloudy
A-749038,2,29.709718,-82.048183,FL,32666-4118,US/Eastern,60.0,10.0,0.0,0.0,Fair
A-561693,2,43.432048,-73.290726,NY,12849-4802,US/Eastern,70.0,2.0,13.0,0.07,Light Rain
A-1273273,2,36.920934,-120.018158,CA,93636,US/Pacific,50.0,2.0,6.0,0.0,Fog
A-994861,2,34.819552,-82.270786,SC,29607-5932,US/Eastern,76.0,10.0,18.0,0.12,Mostly Cloudy
A-2204767,2,40.41328,-76.58858000000002,PA,17003,US/Eastern,42.0,5.0,5.0,0.12,Light Rain
A-1468214,2,29.946506,-95.416205,TX,77060,US/Central,70.0,10.0,9.0,0.0,Fair
A-2223149,4,40.8763,-73.11796,NY,11790-3506,US/Eastern,64.0,10.0,15.0,0.0,Fair
A-1575936,2,39.766009,-84.152004,OH,45403-1303,US/Eastern,33.0,10.0,0.0,0.0,Cloudy
A-1498587,2,25.928795,-80.211691,FL,33169,US/Eastern,83.0,10.0,12.0,0.0,Fair
A-260397,2,33.914376000000004,-118.099304,CA,90650,US/Pacific,55.0,4.0,0.0,0.0,Cloudy
A-2108143,1,33.656279999999995,-112.41826,AZ,85387,US/Mountain,87.0,10.0,3.0,0.0,Fair
A-1459567,2,45.186963,-93.091894,MN,55014,US/Central,64.0,10.0,5.0,0.0,Fair
A-2311836,2,34.146397,-118.785715,CA,91301,US/Pacific,46.0,10.0,0.0,0.0,Mostly Cloudy
A-232177,2,47.500703,-114.267112,MT,59864-9671,US/Mountain,66.0,6.0,3.0,0.0,Haze
A-1708853,2,25.940785,-80.205027,FL,33169,US/Eastern,82.0,10.0,8.0,0.0,Fair
A-1222150,2,30.444348,-91.129971,LA,70806-6130,US/Central,67.0,10.0,8.0,0.0,Fair
A-1863184,2,35.336161,-80.742698,NC,28262,US/Eastern,50.0,10.0,12.0,0.0,Fair
A-2135876,2,34.064444,-117.208752,CA,92374-2830,US/Pacific,75.0,5.0,6.0,0.0,Fair
A-232424,2,30.49977100000001,-84.252774,FL,32308-7905,US/Eastern,64.0,10.0,5.0,0.0,Cloudy
A-2246232,2,33.95657,-117.30677,CA,92507,US/Pacific,48.0,10.0,3.0,0.0,Light Rain
A-1774202,2,40.047595,-75.000252,PA,19136,US/Eastern,53.0,10.0,8.0,0.0,Cloudy
A-1827126,2,37.919236,-120.451387,CA,95327-9366,US/Pacific,91.0,9.0,6.0,0.0,Fair
A-1547802,2,34.058792,-118.177612,CA,90063,US/Pacific,63.0,10.0,0.0,0.0,Fair
A-497585,2,41.554668,-124.055508,CA,95548,US/Pacific,57.0,6.0,13.0,0.0,Haze
A-232782,2,25.685183,-80.418839,FL,33186-1302,US/Eastern,86.0,10.0,8.0,0.0,Fair
A-2226681,2,37.719157,-122.448254,CA,94112,US/Pacific,59.0,9.0,3.0,0.03,Light Rain
A-1439953,2,34.865521,-80.80476800000002,SC,29720-6916,US/Eastern,52.0,10.0,8.0,0.0,Cloudy
A-2838118,2,34.07251,-118.07396,CA,91770,US/Pacific,77.0,10.0,6.0,0.0,Fair
A-1120280,2,25.657227,-80.38713100000002,FL,33186,US/Eastern,69.0,1.0,0.0,0.0,Fog
A-433342,2,28.348176,-81.23214300000002,FL,32832,US/Eastern,86.0,10.0,14.0,0.0,Partly Cloudy
A-577726,2,44.37325300000001,-93.294085,MN,55021,US/Central,77.0,10.0,13.0,0.0,Fair
A-1923158,2,42.697666,-73.837727,NY,12205,US/Eastern,20.0,9.0,13.0,0.0,Light Snow
A-1264338,2,38.075066,-76.776833,VA,22520-3013,US/Eastern,24.0,10.0,0.0,0.0,Fair
A-2110459,3,40.82734,-73.43818,NY,11743,US/Eastern,51.0,10.0,13.0,0.0,Partly Cloudy
A-1489844,2,33.681281,-117.894061,CA,92626,US/Pacific,61.0,0.75,23.0,0.35,Heavy Rain / Windy
A-1105379,2,32.720405,-96.822877,TX,75224,US/Central,70.0,10.0,16.0,0.0,Cloudy
A-1182437,2,40.739963,-73.845355,NY,11367,US/Eastern,55.0,10.0,15.0,0.0,Cloudy
A-2360948,2,40.95751,-111.89105,UT,84025,US/Mountain,29.0,10.0,5.0,0.0,Partly Cloudy
A-416810,2,25.808224,-80.313148,FL,33166,US/Eastern,64.0,10.0,0.0,0.0,Fair
A-124030,2,45.37547,-122.58649,OR,97045,US/Pacific,55.9,10.0,15.0,0.0,Overcast
A-1435978,2,43.658091,-116.26247,ID,83703-3014,US/Mountain,75.0,8.0,3.0,0.0,Fair
A-292140,2,34.134914,-117.598435,CA,91701,US/Pacific,65.0,10.0,5.0,0.0,Mostly Cloudy
A-1786898,2,25.632565,-80.449686,FL,33196-6765,US/Eastern,72.0,10.0,8.0,0.0,Cloudy
A-734008,2,35.78192100000001,-78.647497,NC,27603-1703,US/Eastern,78.0,10.0,0.0,0.0,Fair
A-913514,2,28.4493,-81.477791,FL,32819,US/Eastern,67.0,2.0,16.0,0.01,Rain
A-1416385,2,42.418911,-87.97266,IL,60083,US/Central,50.0,5.0,3.0,0.01,Cloudy
A-1998917,2,34.843021,-82.28248,SC,29615,US/Eastern,37.0,10.0,0.0,0.0,Fair
A-573227,2,25.925341,-80.153943,FL,33160-4305,US/Eastern,71.0,10.0,3.0,0.0,Fair
A-1035687,2,35.845797,-78.680297,NC,27612-5801,US/Eastern,88.0,10.0,6.0,0.0,Partly Cloudy
A-1834375,2,37.217051,-121.081256,CA,95322,US/Pacific,64.0,5.0,0.0,0.0,Fair
A-1525194,2,33.150019,-117.335482,CA,92008,US/Pacific,50.0,10.0,3.0,0.0,Cloudy
A-1457315,2,30.314075,-87.45084200000002,FL,32507,US/Central,76.0,10.0,12.0,0.0,Partly Cloudy
A-601254,2,32.706909,-117.118779,CA,92102,US/Pacific,69.0,8.0,6.0,0.0,Cloudy
A-1078219,2,41.572426,-87.282611,IN,46405,US/Central,79.0,10.0,3.0,0.0,Fair
A-228461,2,33.593506,-117.721712,CA,92656-1496,US/Pacific,85.0,10.0,8.0,0.0,Partly Cloudy
A-2257625,2,36.92382,-120.0742,CA,93637-9004,US/Pacific,75.0,10.0,8.0,0.0,Fair
A-395405,2,32.73584,-117.078979,CA,92105,US/Pacific,56.0,10.0,0.0,0.0,Mostly Cloudy
A-2410522,2,33.968167,-118.167854,CA,90201,US/Pacific,69.0,10.0,3.0,0.0,Fair
A-1065790,2,30.492392,-91.124165,LA,70805-4701,US/Central,65.0,10.0,3.0,0.0,Fair
A-2191419,2,38.247785,-122.629727,CA,94952,US/Pacific,43.0,10.0,3.0,0.0,Fair
A-596447,2,39.005856,-77.074016,MD,20815,US/Eastern,26.0,10.0,0.0,0.0,Fair
A-388427,2,28.436018,-81.401035,FL,32824,US/Eastern,91.0,10.0,13.0,0.0,Partly Cloudy
A-1448268,2,43.195565,-77.44317099999998,NY,14580-8778,US/Eastern,45.0,10.0,9.0,0.0,Partly Cloudy
A-929021,2,42.740861,-73.691257,NY,12183,US/Eastern,71.0,10.0,0.0,0.0,Mostly Cloudy
A-2153541,3,38.37229,-121.35774,CA,95624,US/Pacific,58.0,10.0,9.0,0.0,Fair
A-913339,2,42.950867,-78.711773,NY,14221,US/Eastern,62.0,10.0,14.0,0.0,Cloudy
A-1521637,2,39.237958,-123.168123,CA,95482,US/Pacific,70.0,10.0,14.0,0.0,Fair
A-1597698,2,40.865154,-74.121416,NJ,07055,US/Eastern,24.0,0.75,5.0,0.01,Snow
A-1805358,2,42.173305,-121.708042,OR,97603-9202,US/Pacific,36.0,10.0,3.0,0.0,Fair
A-2426681,2,34.024858,-118.428356,CA,90034,US/Pacific,71.0,10.0,3.0,0.0,Fair
A-1629536,2,29.410067,-82.249778,FL,32686,US/Eastern,62.0,1.0,3.0,0.0,Fog
A-1925221,2,25.701238,-80.334038,FL,33173-3566,US/Eastern,83.0,10.0,13.0,0.0,Cloudy
A-416470,2,32.688212,-117.110238,CA,92113-4208,US/Pacific,77.0,10.0,10.0,0.0,Fair
A-1663278,2,32.791418,-96.736902,TX,75223,US/Central,49.0,10.0,5.0,0.0,Fair
A-2339952,2,33.673496,-117.886061,CA,92626,US/Pacific,62.0,10.0,5.0,0.0,Partly Cloudy
A-2083406,1,37.63022,-122.43486,CA,94066,US/Pacific,66.0,10.0,10.0,0.0,Mostly Cloudy
A-709261,2,28.117201,-82.545826,FL,33558,US/Eastern,78.0,10.0,9.0,0.0,Partly Cloudy
A-2519299,3,46.89377,-122.96165,WA,98512,US/Pacific,32.0,0.5,5.8,0.06,Snow
A-592277,2,33.452988,-117.135203,CA,92590,US/Pacific,48.0,10.0,12.0,0.0,Cloudy
A-689521,2,41.730615,-72.660892,CT,06114,US/Eastern,78.0,10.0,12.0,0.0,Mostly Cloudy
A-1194955,2,25.83069200000001,-80.258657,FL,33147-7542,US/Eastern,77.0,10.0,12.0,0.0,Partly Cloudy
A-1004239,2,38.363179,-121.347854,CA,95757,US/Pacific,59.0,3.0,9.0,0.43,Rain
A-1824270,2,37.688755,-122.135329,CA,94579,US/Pacific,67.0,10.0,6.0,0.0,Fair
A-2499836,2,47.68421,-122.3233,WA,98115,US/Pacific,37.9,6.0,3.5,0.03,Light Rain
A-1508496,2,45.187506,-93.327894,MN,55448,US/Central,88.0,10.0,6.0,0.0,Partly Cloudy
A-676935,2,26.546574,-81.840925,FL,33912-1597,US/Eastern,75.0,10.0,5.0,0.0,Fair
A-1148109,2,34.756053,-114.214307,AZ,86442,US/Mountain,64.0,10.0,13.0,0.0,Fair
A-1169918,4,42.72640300000001,-76.763094,NY,14521-9756,US/Eastern,64.0,10.0,10.0,0.0,Mostly Cloudy
A-1870406,2,37.129409,-121.032095,CA,95322,US/Pacific,48.0,10.0,0.0,0.0,Fair
A-268449,2,35.952984,-83.978408,TN,37919,US/Eastern,73.0,2.0,13.0,0.04,Rain
A-1386221,2,41.39274,-73.478075,CT,06810,US/Eastern,35.0,10.0,0.0,0.0,Cloudy
A-1985452,2,42.91625,-74.16601999999997,NY,12010,US/Eastern,19.0,10.0,0.0,0.0,Cloudy
A-1835782,2,34.049411,-81.07952900000002,SC,29210-6608,US/Eastern,61.0,4.0,9.0,0.12,Rain
A-1669535,2,33.385595,-111.909517,AZ,85282,US/Mountain,58.0,10.0,13.0,0.0,Mostly Cloudy
A-237632,2,45.554315,-122.521136,OR,97230,US/Pacific,79.0,10.0,7.0,0.0,Mostly Cloudy
A-2096142,1,33.42589,-81.88600000000002,SC,29842,US/Eastern,53.0,10.0,13.0,0.0,Fair
A-2261261,2,45.53079,-122.66533,OR,97227,US/Pacific,70.0,10.0,22.0,0.0,Fair / Windy
A-999879,2,27.274857,-82.449055,FL,34241,US/Eastern,75.0,10.0,13.0,0.0,Fair
A-851371,2,38.649025,-121.292018,CA,95628-5615,US/Pacific,46.0,8.0,0.0,0.0,Cloudy
A-1211065,2,36.957278,-120.056433,CA,93638-3838,US/Pacific,59.0,10.0,5.0,0.0,Fair
A-1795478,2,37.502855,-122.243765,CA,94070,US/Pacific,48.0,10.0,0.0,0.0,Fair
A-1831626,2,34.869144,-82.84559399999998,SC,29682-9729,US/Eastern,66.0,10.0,7.0,0.0,Fair
A-1861685,2,35.558999,-82.636831,NC,28806,US/Eastern,39.0,1.0,6.0,0.0,Fog
A-1291083,2,40.52439,-74.345566,NJ,08837,US/Eastern,47.0,10.0,22.0,0.0,Fair / Windy
A-1884307,2,29.92267,-81.413873,FL,32092,US/Eastern,74.0,10.0,6.0,0.0,Fair
A-2831053,3,35.25234000000001,-80.97758,NC,28214,US/Eastern,84.0,10.0,9.0,0.0,Partly Cloudy
A-763986,2,32.724694,-96.614686,TX,75180-1918,US/Central,43.0,10.0,5.0,0.0,Fair
A-736002,2,38.933376,-76.919809,MD,20785,US/Eastern,70.0,10.0,0.0,0.0,Partly Cloudy
A-398515,2,35.877025,-78.696136,NC,27613-3940,US/Eastern,91.0,10.0,6.0,0.0,Cloudy
A-137976,2,40.394385,-74.183714,NJ,07733,US/Eastern,32.0,10.0,8.1,0.0,Overcast
A-1149332,2,42.953571,-115.14396,ID,83633,US/Mountain,46.0,10.0,12.0,0.09,Light Drizzle
A-988683,2,40.114928000000006,-76.142,PA,17522,US/Eastern,33.0,6.0,0.0,0.0,Light Snow
A-1828063,4,39.011968,-77.041443,MD,20910-1438,US/Eastern,46.0,5.0,3.0,0.0,Cloudy
A-269212,2,40.81497,-74.110153,NJ,07070,US/Eastern,61.0,10.0,3.0,0.0,Fair
